gene,S1,S2,S3,S4,S5,S6,S7,S8
GENE0384,920.658928747575,940.7021669746346,1056.9078838722462,691.9503113776401,1165.6564310930528,1070.9146280244972,705.7637371870275,1283.4369089435288
GENE0385,1348.1077170946635,873.509155047875,1122.9646266142618,856.7003855151735,1298.8743089322586,1238.2450386533249,739.3715341959335,1249.6622534450148
GENE0386,1085.0623088810705,1108.6846967915337,792.6809129041847,955.5504299976935,1232.2653700126557,1238.2450386533249,974.626113258276,709.2677654687923
GENE0387,789.1362246407786,1142.2812027549135,792.6809129041847,724.9003262051468,766.0027975754347,1572.90585991098,571.3325491514031,911.9156984598757
GENE0388,1939.9598855752474,940.7021669746346,693.5957987911615,1285.0505782727603,1099.0474921734497,1941.032763294401,672.1559401781213,1080.7889759524453
GENE0389,789.1362246407786,537.544095414077,825.7092842751923,1318.000593100267,732.6983281156331,468.5251497607175,1008.2339102671821,607.9437989732505
GENE0390,986.4202808009732,1511.8427683520913,924.7943983882154,1153.2505189627334,766.0027975754347,970.5163816472005,873.8027222315577,641.7184544717644
GENE0391,789.1362246407786,1209.4742146816732,1255.0781120982924,1318.000593100267,766.0027975754347,870.1181352699039,504.11695513359103,1350.9862199405566
GENE0392,1348.1077170946635,772.7196371577356,924.7943983882154,922.6004151701868,965.8296143342436,970.5163816472005,1243.4884893295246,1114.5636314509593
GENE0393,657.6135205339822,772.7196371577356,1089.936255243254,659.0002965501335,832.6117364950376,1439.0415314079182,1445.1352713829608,1654.9581194271818
GENE0394,789.1362246407786,974.2986729380144,1023.8795125012387,1219.1505486177468,1298.8743089322586,803.1859710183729,772.9793312048395,844.3663874628479
GENE0395,591.852168480584,1243.070720645053,1222.0497407272846,757.8503410326534,632.7849197362286,1137.8467922760283,772.9793312048395,1148.338286949473
GENE0396,1249.4656890145661,571.1406013774567,1189.021369356277,922.6004151701868,699.3938586558317,1070.9146280244972,1411.527474374055,641.7184544717644
GENE0397,591.852168480584,671.9301192675962,1155.9929979852693,1318.000593100267,1065.743022713648,669.3216425153107,1209.8806923206184,844.3663874628479
GENE0398,986.4202808009732,638.3336133042163,957.8227697592232,659.0002965501335,1232.2653700126557,803.1859710183729,1209.8806923206184,1215.887597946501
GENE0399,1282.3463650412652,940.7021669746346,792.6809129041847,1350.9506079277735,666.0893891960301,970.5163816472005,873.8027222315577,844.3663874628479
GENE0400,1183.704336961168,739.1231311943558,1155.9929979852693,1054.4004744802135,899.2206754146406,702.7877246410762,537.7247521424971,1047.0143204539313
GENE0401,920.658928747575,839.9126490844952,990.8511411302309,1614.5507265478268,466.2625724372211,1037.4485458987317,672.1559401781213,945.6903539583897
GENE0402,591.852168480584,873.509155047875,1354.1632262113155,856.7003855151735,1298.8743089322586,1070.9146280244972,1512.350865400773,1013.2396649554175
GENE0403,756.2555486140794,839.9126490844952,759.652541533177,1383.9006227552802,865.9162059548391,669.3216425153107,1075.4495042849942,1080.7889759524453
GENE0404,1282.3463650412652,705.526625230976,627.5390560491462,1515.7006820653069,1165.6564310930528,1003.9824637729661,1041.841707276088,709.2677654687923
GENE0405,1282.3463650412652,1007.8951789013943,627.5390560491462,1120.300504135227,899.2206754146406,736.2538067668418,470.5091581246849,1182.112942447987
GENE0406,1183.704336961168,1612.6322862422307,561.4823133071309,1482.7506672378004,1065.743022713648,401.59298550918646,1277.0962863384304,1215.887597946501
GENE0407,1282.3463650412652,1478.2462623887116,1288.1064834693002,1219.1505486177468,1498.7011256910675,803.1859710183729,1142.6650983028062,1384.7608754390706
GENE0408,1249.4656890145661,1579.035780278851,1486.2767116953462,2108.800948960427,865.9162059548391,736.2538067668418,974.626113258276,709.2677654687923
GENE0409,756.2555486140794,772.7196371577356,594.5106846781385,1318.000593100267,999.1340837940451,903.5842173956695,772.9793312048395,574.1691434747365
GENE0410,1150.8236609344688,1612.6322862422307,858.7376556462001,527.2002372401067,1265.5698394724573,1372.109367156387,1008.2339102671821,979.4650094569034
GENE0411,953.5396047742742,839.9126490844952,1155.9929979852693,889.6504003426802,965.8296143342436,970.5163816472005,974.626113258276,1283.4369089435288
GENE0412,657.6135205339822,907.1056610112548,1486.2767116953462,1219.1505486177468,1432.0921867714646,1070.9146280244972,772.9793312048395,1654.9581194271818
GENE0413,1249.4656890145661,1041.491684864774,561.4823133071309,757.8503410326534,1731.8324119096783,635.8555603895452,1075.4495042849942,743.0424209673062
GENE0414,1183.704336961168,772.7196371577356,858.7376556462001,724.9003262051468,1165.6564310930528,970.5163816472005,1445.1352713829608,1047.0143204539313
GENE0415,1019.3009568276723,1243.070720645053,1288.1064834693002,922.6004151701868,1298.8743089322586,836.6520531441384,1613.1742564274912,607.9437989732505
GENE0416,1117.9429849077696,1310.2637325718126,957.8227697592232,955.5504299976935,1065.743022713648,736.2538067668418,571.3325491514031,1182.112942447987
GENE0417,624.7328445072831,873.509155047875,1155.9929979852693,856.7003855151735,1498.7011256910675,903.5842173956695,672.1559401781213,810.5917319643339
GENE0418,1183.704336961168,1209.4742146816732,1056.9078838722462,922.6004151701868,532.871511356824,769.7198888926074,1142.6650983028062,911.9156984598757
GENE0419,1611.1531253082562,739.1231311943558,1387.191597582323,889.6504003426802,466.2625724372211,937.050299521435,1041.841707276088,1249.6622534450148
GENE0420,1512.5110972281589,1209.4742146816732,924.7943983882154,1021.4504596527069,899.2206754146406,937.050299521435,772.9793312048395,1114.5636314509593
GENE0421,1085.0623088810705,1108.6846967915337,1089.936255243254,790.8003558601602,1265.5698394724573,736.2538067668418,907.4105192404637,979.4650094569034
GENE0422,920.658928747575,1276.6672266084327,1552.3334544373618,922.6004151701868,1198.9609005528544,1037.4485458987317,806.5871282137456,2026.479329910835
GENE0423,1249.4656890145661,772.7196371577356,693.5957987911615,757.8503410326534,1365.4832478518617,1070.9146280244972,1209.8806923206184,979.4650094569034
GENE0424,1512.5110972281589,537.544095414077,825.7092842751923,1219.1505486177468,1565.310064610671,1003.9824637729661,436.90136111577885,776.81707646582
GENE0425,1479.63042120146,772.7196371577356,1189.021369356277,1021.4504596527069,1232.2653700126557,1338.6432850306214,604.9403461603092,1587.408808430154
GENE0426,986.4202808009732,974.2986729380144,1255.0781120982924,1482.7506672378004,899.2206754146406,1639.8380241625111,1142.6650983028062,709.2677654687923
GENE0427,953.5396047742742,705.526625230976,990.8511411302309,1318.000593100267,799.3072670352361,1204.7789565275593,907.4105192404637,1182.112942447987
GENE0428,1085.0623088810705,1276.6672266084327,957.8227697592232,955.5504299976935,666.0893891960301,970.5163816472005,1209.8806923206184,979.4650094569034
GENE0429,1282.3463650412652,638.3336133042163,1717.4753112924002,1482.7506672378004,1731.8324119096783,1238.2450386533249,739.3715341959335,574.1691434747365
GENE0430,1249.4656890145661,974.2986729380144,858.7376556462001,823.7503706876668,1099.0474921734497,669.3216425153107,1176.2728953117123,1047.0143204539313
GENE0431,690.4941965606813,1243.070720645053,1122.9646266142618,1252.1005634452536,932.5251448744422,568.9233961380141,840.1949252226517,911.9156984598757
GENE0432,986.4202808009732,806.3161431211154,1255.0781120982924,1285.0505782727603,965.8296143342436,669.3216425153107,1814.8210384809274,911.9156984598757
GENE0433,1183.704336961168,1209.4742146816732,1089.936255243254,1416.850637582787,1265.5698394724573,1104.3807101502628,1277.0962863384304,945.6903539583897
GENE0434,1085.0623088810705,1108.6846967915337,1122.9646266142618,955.5504299976935,599.4804502764272,1037.4485458987317,1613.1742564274912,1283.4369089435288
GENE0435,920.658928747575,604.7371073408366,1189.021369356277,922.6004151701868,632.7849197362286,903.5842173956695,1075.4495042849942,1249.6622534450148
GENE0436,1282.3463650412652,1276.6672266084327,1189.021369356277,1120.300504135227,932.5251448744422,870.1181352699039,672.1559401781213,1283.4369089435288
GENE0437,1512.5110972281589,1209.4742146816732,528.4539419361231,1383.9006227552802,699.3938586558317,1037.4485458987317,638.5481431692152,709.2677654687923
GENE0438,789.1362246407786,974.2986729380144,792.6809129041847,1285.0505782727603,832.6117364950376,1104.3807101502628,1814.8210384809274,1114.5636314509593
GENE0439,1150.8236609344688,1041.491684864774,1552.3334544373618,823.7503706876668,932.5251448744422,1171.3128744017936,1310.7040833473366,979.4650094569034
GENE0440,1183.704336961168,1276.6672266084327,1056.9078838722462,1054.4004744802135,1465.3966562312662,903.5842173956695,772.9793312048395,1519.859497433126
GENE0441,690.4941965606813,974.2986729380144,1453.2483403243386,1054.4004744802135,1132.351961633251,1037.4485458987317,1008.2339102671821,641.7184544717644
GENE0442,2170.124617762141,772.7196371577356,1321.1348548403078,1482.7506672378004,1232.2653700126557,1003.9824637729661,604.9403461603092,1148.338286949473
GENE0443,953.5396047742742,1142.2812027549135,726.6241701621693,691.9503113776401,932.5251448744422,1171.3128744017936,974.626113258276,911.9156984598757
GENE0444,953.5396047742742,806.3161431211154,1189.021369356277,1120.300504135227,1065.743022713648,769.7198888926074,1411.527474374055,709.2677654687923
GENE0445,854.8975766941769,873.509155047875,693.5957987911615,1054.4004744802135,699.3938586558317,1271.7111207790904,1377.9196773651488,1283.4369089435288
GENE0446,427.44878834708845,1276.6672266084327,1552.3334544373618,955.5504299976935,1398.7877173116633,1305.177202904856,1075.4495042849942,844.3663874628479
GENE0447,690.4941965606813,1209.4742146816732,1486.2767116953462,889.6504003426802,632.7849197362286,1037.4485458987317,1041.841707276088,1418.5355309375846
GENE0448,1117.9429849077696,1310.2637325718126,561.4823133071309,790.8003558601602,832.6117364950376,1070.9146280244972,705.7637371870275,1317.2115644420428
GENE0449,756.2555486140794,1175.8777087182934,1222.0497407272846,790.8003558601602,1964.9636981282888,1037.4485458987317,1075.4495042849942,472.84517697919483
GENE0450,1282.3463650412652,1377.456744498572,726.6241701621693,724.9003262051468,499.56704189702253,836.6520531441384,907.4105192404637,1621.1834639286678
GENE0451,1315.2270410679644,470.3510834873173,858.7376556462001,1219.1505486177468,1032.4385532538467,1572.90585991098,1512.350865400773,979.4650094569034
GENE0452,822.0169006674778,873.509155047875,1023.8795125012387,1087.3504893077202,1132.351961633251,903.5842173956695,1176.2728953117123,979.4650094569034
GENE0453,591.852168480584,907.1056610112548,1420.2199689533309,856.7003855151735,1265.5698394724573,1171.3128744017936,1008.2339102671821,1350.9862199405566
GENE0454,1413.8690691480617,436.7545775239375,924.7943983882154,1318.000593100267,1298.8743089322586,1472.5076135336835,1142.6650983028062,1418.5355309375846
GENE0455,1150.8236609344688,806.3161431211154,891.7660270172078,2042.9009193054137,666.0893891960301,1070.9146280244972,1075.4495042849942,1418.5355309375846
GENE0456,953.5396047742742,907.1056610112548,561.4823133071309,922.6004151701868,899.2206754146406,903.5842173956695,772.9793312048395,1013.2396649554175
GENE0457,822.0169006674778,1075.088190828154,1023.8795125012387,790.8003558601602,1365.4832478518617,1606.3719420367458,739.3715341959335,810.5917319643339
GENE0458,1249.4656890145661,1075.088190828154,1222.0497407272846,757.8503410326534,832.6117364950376,702.7877246410762,1075.4495042849942,472.84517697919483
GENE0459,986.4202808009732,873.509155047875,1122.9646266142618,955.5504299976935,499.56704189702253,970.5163816472005,638.5481431692152,743.0424209673062
GENE0460,789.1362246407786,1276.6672266084327,957.8227697592232,659.0002965501335,499.56704189702253,836.6520531441384,1075.4495042849942,1418.5355309375846
GENE0461,986.4202808009732,974.2986729380144,924.7943983882154,1318.000593100267,1698.527942449877,1271.7111207790904,1142.6650983028062,1047.0143204539313
GENE0462,1183.704336961168,1310.2637325718126,858.7376556462001,1416.850637582787,766.0027975754347,1238.2450386533249,1646.7820534363973,709.2677654687923
GENE0463,822.0169006674778,1142.2812027549135,1255.0781120982924,1021.4504596527069,965.8296143342436,836.6520531441384,1142.6650983028062,1182.112942447987
GENE0464,756.2555486140794,571.1406013774567,1023.8795125012387,527.2002372401067,1931.6592286684872,736.2538067668418,1008.2339102671821,979.4650094569034
GENE0465,690.4941965606813,873.509155047875,726.6241701621693,1087.3504893077202,965.8296143342436,1137.8467922760283,941.0183162493698,1621.1834639286678
GENE0466,986.4202808009732,974.2986729380144,627.5390560491462,1054.4004744802135,1365.4832478518617,803.1859710183729,1008.2339102671821,776.81707646582
GENE0467,1644.0338013349556,705.526625230976,1354.1632262113155,724.9003262051468,699.3938586558317,803.1859710183729,806.5871282137456,574.1691434747365
GENE0468,1085.0623088810705,1175.8777087182934,858.7376556462001,955.5504299976935,932.5251448744422,1104.3807101502628,1142.6650983028062,1249.6622534450148
GENE0469,690.4941965606813,1209.4742146816732,1056.9078838722462,889.6504003426802,1065.743022713648,1204.7789565275593,1545.958662409679,911.9156984598757
GENE0470,920.658928747575,940.7021669746346,1387.191597582323,823.7503706876668,832.6117364950376,903.5842173956695,1445.1352713829608,1047.0143204539313
GENE0471,1282.3463650412652,1209.4742146816732,1585.3618258083693,1021.4504596527069,1198.9609005528544,1405.5754492821525,705.7637371870275,1249.6622534450148
GENE0472,1052.1816328543714,671.9301192675962,1155.9929979852693,691.9503113776401,932.5251448744422,1003.9824637729661,907.4105192404637,911.9156984598757
GENE0473,493.2101404004866,739.1231311943558,627.5390560491462,1614.5507265478268,1099.0474921734497,1003.9824637729661,1277.0962863384304,607.9437989732505
GENE0474,822.0169006674778,873.509155047875,990.8511411302309,790.8003558601602,732.6983281156331,1137.8467922760283,537.7247521424971,1317.2115644420428
GENE0475,986.4202808009732,806.3161431211154,759.652541533177,527.2002372401067,1065.743022713648,1003.9824637729661,1008.2339102671821,1013.2396649554175
GENE0476,789.1362246407786,1007.8951789013943,924.7943983882154,1350.9506079277735,1298.8743089322586,1070.9146280244972,604.9403461603092,1215.887597946501
GENE0477,657.6135205339822,1175.8777087182934,1552.3334544373618,527.2002372401067,699.3938586558317,702.7877246410762,1041.841707276088,844.3663874628479
GENE0478,986.4202808009732,907.1056610112548,660.5674274201539,790.8003558601602,965.8296143342436,1305.177202904856,1411.527474374055,979.4650094569034
GENE0479,1315.2270410679644,1007.8951789013943,1189.021369356277,1087.3504893077202,932.5251448744422,1338.6432850306214,1075.4495042849942,878.1410429613618
GENE0480,690.4941965606813,1243.070720645053,693.5957987911615,889.6504003426802,1099.0474921734497,736.2538067668418,403.2935641068728,979.4650094569034
GENE0481,756.2555486140794,873.509155047875,1089.936255243254,1581.6007117203203,1565.310064610671,1037.4485458987317,1344.3118803562427,878.1410429613618
GENE0482,1019.3009568276723,638.3336133042163,1023.8795125012387,461.3002075850934,899.2206754146406,1505.9736956594493,873.8027222315577,1013.2396649554175
GENE0483,591.852168480584,772.7196371577356,1155.9929979852693,1054.4004744802135,766.0027975754347,568.9233961380141,1008.2339102671821,1249.6622534450148
GENE0484,986.4202808009732,671.9301192675962,1420.2199689533309,724.9003262051468,366.34916405781655,1338.6432850306214,1209.8806923206184,810.5917319643339
GENE0485,1052.1816328543714,537.544095414077,1420.2199689533309,659.0002965501335,932.5251448744422,1003.9824637729661,907.4105192404637,1047.0143204539313
GENE0486,1117.9429849077696,907.1056610112548,957.8227697592232,1285.0505782727603,899.2206754146406,1271.7111207790904,941.0183162493698,844.3663874628479
GENE0487,624.7328445072831,604.7371073408366,1089.936255243254,955.5504299976935,1065.743022713648,1238.2450386533249,1008.2339102671821,743.0424209673062
GENE0488,953.5396047742742,1108.6846967915337,825.7092842751923,790.8003558601602,432.95810297741957,669.3216425153107,1176.2728953117123,1013.2396649554175
GENE0489,591.852168480584,571.1406013774567,957.8227697592232,659.0002965501335,1165.6564310930528,1405.5754492821525,1008.2339102671821,979.4650094569034
GENE0490,789.1362246407786,1310.2637325718126,1056.9078838722462,560.1502520676135,1698.527942449877,1104.3807101502628,1109.0573012939,1452.3101864360983
GENE0491,690.4941965606813,1545.4392743154713,1089.936255243254,691.9503113776401,532.871511356824,1472.5076135336835,941.0183162493698,743.0424209673062
GENE0492,854.8975766941769,436.7545775239375,1618.390197179377,1186.2005337902401,1232.2653700126557,1204.7789565275593,1209.8806923206184,1317.2115644420428
GENE0493,854.8975766941769,604.7371073408366,1354.1632262113155,1350.9506079277735,999.1340837940451,803.1859710183729,1176.2728953117123,1350.9862199405566
GENE0494,526.0908164271857,806.3161431211154,1717.4753112924002,527.2002372401067,1099.0474921734497,602.3894782637797,1109.0573012939,675.4931099702783
GENE0495,756.2555486140794,772.7196371577356,1387.191597582323,922.6004151701868,699.3938586558317,1171.3128744017936,1109.0573012939,1013.2396649554175
GENE0496,1249.4656890145661,1075.088190828154,1056.9078838722462,922.6004151701868,1232.2653700126557,803.1859710183729,873.8027222315577,844.3663874628479
GENE0497,1348.1077170946635,1142.2812027549135,990.8511411302309,1219.1505486177468,1465.3966562312662,870.1181352699039,1041.841707276088,1114.5636314509593
GENE0498,1052.1816328543714,1377.456744498572,825.7092842751923,1252.1005634452536,1398.7877173116633,870.1181352699039,571.3325491514031,810.5917319643339
GENE0499,986.4202808009732,1108.6846967915337,1750.5036826634077,1087.3504893077202,932.5251448744422,803.1859710183729,1478.743068391867,1925.155363415293
GENE0500,920.658928747575,839.9126490844952,1089.936255243254,856.7003855151735,932.5251448744422,937.050299521435,974.626113258276,1080.7889759524453
GENE0501,986.4202808009732,1243.070720645053,1023.8795125012387,790.8003558601602,865.9162059548391,1003.9824637729661,604.9403461603092,844.3663874628479
GENE0502,1019.3009568276723,705.526625230976,1255.0781120982924,889.6504003426802,766.0027975754347,468.5251497607175,772.9793312048395,1317.2115644420428
GENE0503,887.7782527208759,873.509155047875,660.5674274201539,724.9003262051468,1432.0921867714646,1338.6432850306214,1277.0962863384304,1418.5355309375846
GENE0504,953.5396047742742,1007.8951789013943,825.7092842751923,757.8503410326534,932.5251448744422,970.5163816472005,1646.7820534363973,945.6903539583897
GENE0505,822.0169006674778,1142.2812027549135,1056.9078838722462,691.9503113776401,1232.2653700126557,1104.3807101502628,907.4105192404637,1182.112942447987
GENE0506,822.0169006674778,604.7371073408366,1056.9078838722462,527.2002372401067,799.3072670352361,903.5842173956695,1041.841707276088,979.4650094569034
GENE0507,1249.4656890145661,1310.2637325718126,594.5106846781385,1120.300504135227,1165.6564310930528,635.8555603895452,974.626113258276,1013.2396649554175
GENE0508,493.2101404004866,739.1231311943558,825.7092842751923,1186.2005337902401,1099.0474921734497,870.1181352699039,907.4105192404637,607.9437989732505
GENE0509,822.0169006674778,1310.2637325718126,726.6241701621693,1087.3504893077202,1099.0474921734497,1305.177202904856,1243.4884893295246,1215.887597946501
GENE0510,986.4202808009732,873.509155047875,957.8227697592232,691.9503113776401,865.9162059548391,769.7198888926074,1176.2728953117123,979.4650094569034
GENE0511,1315.2270410679644,705.526625230976,1222.0497407272846,2174.7009786154404,566.1759808166255,803.1859710183729,1008.2339102671821,439.0705214806809
GENE0512,1512.5110972281589,806.3161431211154,297.2553423390693,757.8503410326534,1132.351961633251,836.6520531441384,974.626113258276,607.9437989732505
GENE0513,624.7328445072831,907.1056610112548,957.8227697592232,560.1502520676135,732.6983281156331,1171.3128744017936,1176.2728953117123,1283.4369089435288
GENE0514,822.0169006674778,503.94758945069714,1717.4753112924002,659.0002965501335,1498.7011256910675,1070.9146280244972,1277.0962863384304,878.1410429613618
GENE0515,558.9714924538848,940.7021669746346,924.7943983882154,790.8003558601602,1298.8743089322586,568.9233961380141,1008.2339102671821,1249.6622534450148
GENE0516,854.8975766941769,974.2986729380144,693.5957987911615,856.7003855151735,1132.351961633251,970.5163816472005,1075.4495042849942,945.6903539583897
GENE0517,822.0169006674778,1041.491684864774,1089.936255243254,1054.4004744802135,865.9162059548391,1639.8380241625111,1411.527474374055,1553.63415293164
GENE0518,986.4202808009732,940.7021669746346,825.7092842751923,1845.2008303403736,865.9162059548391,970.5163816472005,1243.4884893295246,844.3663874628479
GENE0519,591.852168480584,638.3336133042163,957.8227697592232,691.9503113776401,932.5251448744422,736.2538067668418,806.5871282137456,1215.887597946501
GENE0520,723.3748725873804,671.9301192675962,924.7943983882154,1219.1505486177468,732.6983281156331,1305.177202904856,739.3715341959335,607.9437989732505
GENE0521,624.7328445072831,1579.035780278851,1981.7022822604617,1285.0505782727603,1332.1787783920602,836.6520531441384,1377.9196773651488,1384.7608754390706
GENE0522,789.1362246407786,1444.6497564253318,924.7943983882154,1416.850637582787,965.8296143342436,1037.4485458987317,974.626113258276,776.81707646582
GENE0523,460.3294643737875,1276.6672266084327,1585.3618258083693,1515.7006820653069,1065.743022713648,1874.10059904287,1075.4495042849942,1283.4369089435288
GENE0524,986.4202808009732,604.7371073408366,1288.1064834693002,1482.7506672378004,466.2625724372211,736.2538067668418,1344.3118803562427,810.5917319643339
GENE0525,887.7782527208759,1142.2812027549135,1056.9078838722462,494.25022241260007,799.3072670352361,769.7198888926074,1176.2728953117123,1080.7889759524453
GENE0526,460.3294643737875,1075.088190828154,1023.8795125012387,1054.4004744802135,666.0893891960301,769.7198888926074,1109.0573012939,1418.5355309375846
GENE0527,854.8975766941769,1780.61481605913,1122.9646266142618,922.6004151701868,899.2206754146406,1439.0415314079182,907.4105192404637,979.4650094569034
GENE0528,920.658928747575,1108.6846967915337,1222.0497407272846,1186.2005337902401,999.1340837940451,1405.5754492821525,1411.527474374055,1047.0143204539313
GENE0529,558.9714924538848,1343.8602385351924,1288.1064834693002,626.0502817226268,1099.0474921734497,769.7198888926074,1949.252226516552,1317.2115644420428
GENE0530,1512.5110972281589,1209.4742146816732,1122.9646266142618,1252.1005634452536,799.3072670352361,1104.3807101502628,941.0183162493698,911.9156984598757
GENE0531,1117.9429849077696,1310.2637325718126,1321.1348548403078,1285.0505782727603,566.1759808166255,903.5842173956695,571.3325491514031,911.9156984598757
GENE0532,1052.1816328543714,1142.2812027549135,660.5674274201539,1416.850637582787,999.1340837940451,535.4573140122486,941.0183162493698,1384.7608754390706
GENE0533,1117.9429849077696,604.7371073408366,924.7943983882154,1318.000593100267,865.9162059548391,1104.3807101502628,739.3715341959335,743.0424209673062
GENE0534,789.1362246407786,974.2986729380144,825.7092842751923,691.9503113776401,899.2206754146406,803.1859710183729,907.4105192404637,945.6903539583897
GENE0535,986.4202808009732,1007.8951789013943,1056.9078838722462,691.9503113776401,932.5251448744422,870.1181352699039,1209.8806923206184,1148.338286949473
GENE0536,723.3748725873804,1075.088190828154,957.8227697592232,1153.2505189627334,1332.1787783920602,803.1859710183729,1243.4884893295246,776.81707646582
GENE0537,1216.5850129878672,940.7021669746346,990.8511411302309,1318.000593100267,1232.2653700126557,702.7877246410762,705.7637371870275,979.4650094569034
GENE0538,1216.5850129878672,638.3336133042163,1354.1632262113155,757.8503410326534,832.6117364950376,1104.3807101502628,1243.4884893295246,878.1410429613618
GENE0539,887.7782527208759,839.9126490844952,660.5674274201539,988.5004448252001,799.3072670352361,669.3216425153107,1142.6650983028062,1350.9862199405566
GENE0540,723.3748725873804,1444.6497564253318,693.5957987911615,757.8503410326534,899.2206754146406,769.7198888926074,941.0183162493698,675.4931099702783
GENE0541,1282.3463650412652,940.7021669746346,627.5390560491462,1186.2005337902401,965.8296143342436,970.5163816472005,840.1949252226517,911.9156984598757
GENE0542,1117.9429849077696,839.9126490844952,1122.9646266142618,1087.3504893077202,799.3072670352361,1338.6432850306214,1176.2728953117123,1013.2396649554175
GENE0543,723.3748725873804,1175.8777087182934,1189.021369356277,691.9503113776401,1132.351961633251,635.8555603895452,1109.0573012939,1080.7889759524453
GENE0544,920.658928747575,638.3336133042163,1155.9929979852693,1515.7006820653069,965.8296143342436,903.5842173956695,638.5481431692152,1283.4369089435288
GENE0545,657.6135205339822,1041.491684864774,693.5957987911615,955.5504299976935,732.6983281156331,1606.3719420367458,705.7637371870275,540.3944879762226
GENE0546,1578.272449281557,1007.8951789013943,1486.2767116953462,1087.3504893077202,1032.4385532538467,1338.6432850306214,772.9793312048395,641.7184544717644
GENE0547,1578.272449281557,1108.6846967915337,924.7943983882154,823.7503706876668,499.56704189702253,937.050299521435,571.3325491514031,675.4931099702783
GENE0548,1052.1816328543714,671.9301192675962,990.8511411302309,922.6004151701868,1065.743022713648,1271.7111207790904,1243.4884893295246,709.2677654687923
GENE0549,854.8975766941769,1041.491684864774,1255.0781120982924,988.5004448252001,899.2206754146406,1204.7789565275593,1041.841707276088,878.1410429613618
GENE0550,756.2555486140794,739.1231311943558,825.7092842751923,856.7003855151735,1365.4832478518617,401.59298550918646,436.90136111577885,607.9437989732505
GENE0551,854.8975766941769,940.7021669746346,990.8511411302309,659.0002965501335,632.7849197362286,970.5163816472005,1109.0573012939,1215.887597946501
GENE0552,953.5396047742742,907.1056610112548,660.5674274201539,1383.9006227552802,832.6117364950376,903.5842173956695,840.1949252226517,844.3663874628479
GENE0553,986.4202808009732,806.3161431211154,1155.9929979852693,889.6504003426802,1099.0474921734497,535.4573140122486,504.11695513359103,945.6903539583897
GENE0554,1644.0338013349556,671.9301192675962,1255.0781120982924,1350.9506079277735,865.9162059548391,1003.9824637729661,1209.8806923206184,1688.7327749256958
GENE0555,723.3748725873804,1310.2637325718126,1122.9646266142618,856.7003855151735,932.5251448744422,1372.109367156387,1781.2132414720215,1148.338286949473
GENE0556,1052.1816328543714,1108.6846967915337,627.5390560491462,593.1002668951201,1032.4385532538467,870.1181352699039,1478.743068391867,979.4650094569034
GENE0557,789.1362246407786,806.3161431211154,990.8511411302309,856.7003855151735,965.8296143342436,1137.8467922760283,941.0183162493698,1148.338286949473
GENE0558,1052.1816328543714,1142.2812027549135,891.7660270172078,1153.2505189627334,1265.5698394724573,1137.8467922760283,840.1949252226517,844.3663874628479
GENE0559,1183.704336961168,537.544095414077,1321.1348548403078,856.7003855151735,432.95810297741957,1572.90585991098,571.3325491514031,810.5917319643339
GENE0560,1216.5850129878672,806.3161431211154,792.6809129041847,1054.4004744802135,1498.7011256910675,803.1859710183729,840.1949252226517,574.1691434747365
GENE0561,1479.63042120146,638.3336133042163,1486.2767116953462,560.1502520676135,1099.0474921734497,836.6520531441384,1512.350865400773,1350.9862199405566
GENE0562,1150.8236609344688,1041.491684864774,561.4823133071309,1054.4004744802135,1332.1787783920602,1171.3128744017936,1277.0962863384304,878.1410429613618
GENE0563,953.5396047742742,907.1056610112548,1155.9929979852693,560.1502520676135,1198.9609005528544,903.5842173956695,907.4105192404637,1114.5636314509593
GENE0564,1479.63042120146,907.1056610112548,1122.9646266142618,1383.9006227552802,965.8296143342436,1037.4485458987317,1075.4495042849942,945.6903539583897
GENE0565,789.1362246407786,806.3161431211154,891.7660270172078,790.8003558601602,999.1340837940451,736.2538067668418,840.1949252226517,945.6903539583897
GENE0566,1380.9883931213626,907.1056610112548,1354.1632262113155,856.7003855151735,1332.1787783920602,635.8555603895452,2016.4678205343641,945.6903539583897
GENE0567,822.0169006674778,671.9301192675962,792.6809129041847,1120.300504135227,1332.1787783920602,1137.8467922760283,537.7247521424971,1215.887597946501
GENE0568,822.0169006674778,1007.8951789013943,627.5390560491462,1285.0505782727603,599.4804502764272,568.9233961380141,1109.0573012939,911.9156984598757
GENE0569,920.658928747575,974.2986729380144,924.7943983882154,593.1002668951201,899.2206754146406,937.050299521435,941.0183162493698,1249.6622534450148
GENE0570,1117.9429849077696,1175.8777087182934,891.7660270172078,1054.4004744802135,965.8296143342436,1171.3128744017936,772.9793312048395,1114.5636314509593
GENE0571,887.7782527208759,806.3161431211154,924.7943983882154,1021.4504596527069,1298.8743089322586,1003.9824637729661,907.4105192404637,1148.338286949473
GENE0572,1249.4656890145661,974.2986729380144,924.7943983882154,823.7503706876668,1132.351961633251,1137.8467922760283,1243.4884893295246,911.9156984598757
GENE0573,1479.63042120146,1545.4392743154713,1222.0497407272846,856.7003855151735,1099.0474921734497,970.5163816472005,1109.0573012939,1047.0143204539313
GENE0574,1348.1077170946635,638.3336133042163,858.7376556462001,1318.000593100267,865.9162059548391,702.7877246410762,1310.7040833473366,945.6903539583897
GENE0575,1117.9429849077696,1175.8777087182934,1255.0781120982924,889.6504003426802,1265.5698394724573,1003.9824637729661,470.5091581246849,607.9437989732505
